created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,cleaned_text,Toxicity,Fact assessment,Trivia question,Offensive Assessment
2020-11-09T15:32:03Z,Iowa,@FishJones11 Yeah because there’s no reason to trust Trump,Twitter for iPhone,45,en,1,0,False,1178,4638,21,61744,168242,@FishJones11 Yeah because there’s no reason to trust Trump,3,'no verdict',,
2020-11-22T07:09:46Z,California,"@ForTheGood @JoeBiden @SidneyPowell1 @PressSec @LLinWood @realDonaldTrump There is NO evidence, only FALSE STATEMENTS about Dominion misuse in the 2020 Election. Trump lawyer Sidney Powell made allegations unsupported and unsubstantiated. #disinformation

https://t.co/p8x349kh1s",Twitter for iPhone,205,en,0,0,False,18,22,0,1703,915,"@ForTheGood @JoeBiden @SidneyPowell1 @PressSec @LLinWood @realDonaldTrump There is NO evidence, only FALSE STATEMENTS about Dominion misuse in the 2020 Election. Trump lawyer Sidney Powell made allegations unsupported and unsubstantiated. #disinformation

",8,'true',,
2020-10-02T04:07:12Z,California,me after trump announced that he has COVID vs me after realizing it might be a political ploy https://t.co/JXIDCNdh9y,Twitter for iPhone,93,en,0,0,False,54,150,0,1482,4713,me after trump announced that he has COVID vs me after realizing it might be a political ploy ,3,No verdict,,
2020-12-14T04:58:18Z,Wisconsin,President Defect Joe Biden riep op tot verzoening na vermeende winst bij de verkiezingen.  Mooie staaltje verzoening Joe. https://t.co/ph0DPnShrX,Twitter Web App,121,nl,0,0,True,283,921,0,2615,26113,President Defect Joe Biden riep op tot verzoening na vermeende winst bij de verkiezingen.  Mooie staaltje verzoening Joe. ,3,'true',,
2020-09-09T03:27:00Z,Pennsylvania,@BillKristol Remember. Joe Biden voted FOR the Iraq War. Thanks Joe. 😦,Twitter for iPhone,57,en,0,0,False,181,51,4,9159,3235,@BillKristol Remember. Joe Biden voted FOR the Iraq War. Thanks Joe. ,3,true,,
2020-11-07T23:34:01Z,Colorado,"Correction: Headline updated to ""Fact Check: NO Evidence Corrupted Software Was Used In Michigan; 6,000 Votes NOT 'Stolen' From Trump""",TweetDeck,134,en,4,1,False,6298,2885,209,10551,1130,"Correction: Headline updated to ""Fact Check: NO Evidence Corrupted Software Was Used In Michigan; 6,000 Votes NOT 'Stolen' From Trump""",8,'true',,
2021-05-07T17:05:55Z,Washington,"@McConnellPress Abolish the filibuster &amp; abolish McConnell at the same time! They’re both outdated &amp; long over run! No one would miss either one! McConnell is dead on arrival no ideas for his party other than 100 per. No to Biden, on everything so no one needs him anymore! Goodby",Twitter for iPhone,288,en,0,0,False,0,12,0,556,0,"@McConnellPress Abolish the filibuster &amp; abolish McConnell at the same time! They’re both outdated &amp; long over run! No one would miss either one! McConnell is dead on arrival no ideas for his party other than 100 per. No to Biden, on everything so no one needs him anymore! Goodby",8,False,,
2021-02-26T14:30:55Z,Ohio,"My feed this morning: trump's golden statue at CPAC, CPAC's disinfo video of election fraud, voter suppression laws in multiple states...and Dems suck MORE cause they r giving up on $15hr. which isn't even what is happening. So frustrating to see idiocy in action.",Twitter for Android,264,en,1,0,False,738,1705,4,2475,3933,"My feed this morning: trump's golden statue at CPAC, CPAC's disinfo video of election fraud, voter suppression laws in multiple states...and Dems suck MORE cause they r giving up on $15hr. which isn't even what is happening. So frustrating to see idiocy in action.",8,'false',,
2021-01-03T21:43:38Z,Virginia,Coup attempt in progress @GOP are cowards and value Trump over country. https://t.co/jFKU6FxFuv,Twitter Web App,71,en,0,0,True,311,1240,0,3988,957,Coup attempt in progress @GOP are cowards and value Trump over country. ,8,No verdict,,
2021-04-23T15:17:40Z,California,"@themariefonseca I have seen it, but it has been a while. Oliver Stone does great work on geopolitics. His film on Ukraine was excellent as well. Biden, of course, served as viceroy of Ukraine under Obama and ruled it with an iron fist, plunging it into civil war and economic destitution.",Twitter Web App,272,en,0,0,False,146,281,2,3882,3961,"@themariefonseca I have seen it, but it has been a while. Oliver Stone does great work on geopolitics. His film on Ukraine was excellent as well. Biden, of course, served as viceroy of Ukraine under Obama and ruled it with an iron fist, plunging it into civil war and economic destitution.",7,False,,
2020-08-12T21:02:44Z,Indiana,"@JoeBiden @KamalaHarris K Harris bends and breaks the law just like Quid Pro Joe Biden “Harris failed to disclose information that clearly should have been disclosed,” “Superior Court Judge Anne-Christine Massullo wrote in a scathing decision in May 2010.” From Washington Post - TRUMP/PENCE 2020! MAGA!",Twitter for iPhone,279,en,0,0,False,44,198,1,807,196,"@JoeBiden @KamalaHarris K Harris bends and breaks the law just like Quid Pro Joe Biden “Harris failed to disclose information that clearly should have been disclosed,” “Superior Court Judge Anne-Christine Massullo wrote in a scathing decision in May 2010.” From Washington Post - TRUMP/PENCE 2020! MAGA!",8,False,,
2021-02-16T03:38:41Z,Oklahoma,'He's lost his mind': Levin TORCHES CNN's Jake Tapper in fiery defense of Trump supporters https://t.co/I1mVSzM5jG,Twitter Web App,114,en,0,0,False,8678,8312,72,261011,10954,'He's lost his mind': Levin TORCHES CNN's Jake Tapper in fiery defense of Trump supporters ,7,'no verdict',,
2020-09-14T13:59:21Z,Mississippi,Biden was around for Benghazi?,Twitter for iPhone,30,en,0,0,False,996,2312,1,20099,55164,Biden was around for Benghazi?,1,False,,
2021-04-10T19:03:06Z,Oregon,"@ridinwitbiden46 @MattBoxer94 I don’t know what you’re doing with this, because that’s been Biden’s approach.",Twitter for iPhone,79,en,0,0,False,15488,14439,51,404273,808807,"@ridinwitbiden46 @MattBoxer94 I don’t know what you’re doing with this, because that’s been Biden’s approach.",2,True,,
2021-01-15T02:00:16Z,Tennessee,"@ANTHONYBLOGAN People that think Trump was anything other than a man, were simply fringe crazies.  I admire all of his policies and his patriotic spirit, but he simply did not surround himself with the RIGHT PEOPLE!  The guy who is famous for saying ""You're FIRED"" did not do that enough!",Twitter Web App,273,en,2,0,False,32,265,0,232,204,"@ANTHONYBLOGAN People that think Trump was anything other than a man, were simply fringe crazies.  I admire all of his policies and his patriotic spirit, but he simply did not surround himself with the RIGHT PEOPLE!  The guy who is famous for saying ""You're FIRED"" did not do that enough!",7,'no verdict',,
2020-12-28T16:58:39Z,California,@senatemajldr He is the president now! Trump has been trumped by Moscow Mitch!! https://t.co/FjdL0WKKpz,Twitter for Android,65,en,0,0,False,1717,2771,1,39295,35493,@senatemajldr He is the president now! Trump has been trumped by Moscow Mitch!! ,7,'false',,
2020-09-04T01:26:03Z,Georgia,Trump really is the 69 of Presidents. I hate it here.,Twitter for iPhone,53,en,2,1,False,150,548,1,15574,14964,Trump really is the 69 of Presidents. I hate it here.,7,'no verdict',,
2020-10-23T09:17:11Z,Texas,"It's like Donald Trump has only 1 page of Mad Libs script running through his noggin. 
For all words: Beeeautiful, better, best, nobody, excuse me excuse me. 
For verbs? Blame, blame, blame, &amp; accuse.",Twitter Web App,204,en,0,0,False,14,245,0,603,1223,"It's like Donald Trump has only 1 page of Mad Libs script running through his noggin. 
For all words: Beeeautiful, better, best, nobody, excuse me excuse me. 
For verbs? Blame, blame, blame, &amp; accuse.",7,'no verdict',,
2020-07-26T14:32:36Z,Vermont,"@ReesusP Who Trump supports...... White, rich, straight, abled, men.",Twitter Web App,59,en,7,0,False,776,790,0,7202,5483,"@ReesusP Who Trump supports...... White, rich, straight, abled, men.",7,True,,
2020-10-30T18:31:36Z,Washington,Trump accidentally admits he’s abandoned working women. The latest from @crampell. https://t.co/DoYxgx1fJb https://t.co/5Yhu4wMmnz,TweetDeck,106,en,2,0,False,2164,2856,98,21817,15645,Trump accidentally admits he’s abandoned working women. The latest from @crampell.  ,2,'no verdict',,
2021-02-02T16:14:59Z,Alabama,https://t.co/0ZmqVKA5Y2,Twitter for iPhone,23,und,1,0,False,4731,3642,170,125444,22393,,3,'no verdict',,
2020-09-19T16:22:04Z,Texas,"It’s quite obvious that McConnell wants a judge confirmed by Nov 3, but  that would essentially 

1. Demotivate conservatives to turnout and vote with the prize now off the table

2. Galvanize Biden’s base and moderates 

So a 6-3 majority is worth the WH and the Senate?",Twitter for iPhone,271,en,5,1,False,9985,646,12,9482,26633,"It’s quite obvious that McConnell wants a judge confirmed by Nov 3, but  that would essentially 

1. Demotivate conservatives to turnout and vote with the prize now off the table

2. Galvanize Biden’s base and moderates 

So a 6-3 majority is worth the WH and the Senate?",3,'no verdict',,
2020-10-06T00:42:51Z,Indiana,'LAW &amp; ORDER. VOTE!': Donald Trump fires off election tweetstorm while awaiting hospital release https://t.co/hTs1IPPIf2,TweetDeck,124,en,2,1,False,653184,738,2337,282535,325,'LAW &amp; ORDER. VOTE!': Donald Trump fires off election tweetstorm while awaiting hospital release ,3,True,,
2020-10-31T05:28:53Z,California,"@DKThomp @zeynep polls may not be accurate, but 2017 special elections &amp; 2018 midterms were referendum on Trump, &amp; many GOP supporters of Trump lost previously safe seats. Now the outrage is louder, &amp; people get to vote directly against the dementia nazi racist grifter.",Twitter Web App,265,en,0,0,False,249,325,10,23599,15750,"@DKThomp @zeynep polls may not be accurate, but 2017 special elections &amp; 2018 midterms were referendum on Trump, &amp; many GOP supporters of Trump lost previously safe seats. Now the outrage is louder, &amp; people get to vote directly against the dementia nazi racist grifter.",8,False,,
2021-01-22T01:03:19Z,Alabama,@billscher So what's your bottom line assessment of the judiciary after Trump?,Twitter Web App,67,en,0,0,False,194,869,1,3568,70641,@billscher So what's your bottom line assessment of the judiciary after Trump?,1,'no verdict',,
2020-12-02T22:24:22Z,New Mexico,"Unfortunately there will be hurdles: McConnell, Trump, Miscellaneous Republicans, masses of the cult. I wish there was some way to study them, to interview many at some length and see demographically who they are. They aren't the ones waiting in long lines for food aid or broke. https://t.co/DDzctEMDEH",Twitter Web App,279,en,0,0,True,220,720,4,24544,55763,"Unfortunately there will be hurdles: McConnell, Trump, Miscellaneous Republicans, masses of the cult. I wish there was some way to study them, to interview many at some length and see demographically who they are. They aren't the ones waiting in long lines for food aid or broke. ",8,No verdict,,
2021-01-20T06:16:10Z,Colorado,"@funder If trump is ever allowed back, I'm packing my bags https://t.co/URr9sF0FG9",Twitter for Android,50,en,0,0,False,102,114,1,21339,34123,"@funder If trump is ever allowed back, I'm packing my bags ",7,No verdict,,
2021-02-28T10:47:11Z,Ohio,@angiecthomas GQP is spending all their time in Florida unmasked at CPAC idolizing The Gold Trump - they are not concerned about the water in Jackson. Cruz staying at Posh hotels saying they are the party of blue collar people. The big lie and little lies continue daily,Twitter for iPad,256,en,5,2,False,2512,3642,1,3704,8239,@angiecthomas GQP is spending all their time in Florida unmasked at CPAC idolizing The Gold Trump - they are not concerned about the water in Jackson. Cruz staying at Posh hotels saying they are the party of blue collar people. The big lie and little lies continue daily,8,False,,
2020-11-13T15:56:45Z,Pennsylvania,@pixienic It's happened to alot of us. It's too bad it's over a con man like Trump. He's just not worth all of this fuss.,Twitter for Android,111,en,6,0,False,2487,3475,5,62395,193439,@pixienic It's happened to alot of us. It's too bad it's over a con man like Trump. He's just not worth all of this fuss.,7,'true',,
2021-03-02T14:40:29Z,Nebraska,"@Lauren57094518 @FockerRN529 @AnyMtn @kozy62 @Acosta Don’t watch much CNN, but do you bring that same energy to the literal countless scenarios just like that with trump.  Where he says he didn’t say something and there is video of it?",Twitter for iPhone,182,en,1,0,False,694,3287,3,7279,11704,"@Lauren57094518 @FockerRN529 @AnyMtn @kozy62 @Acosta Don’t watch much CNN, but do you bring that same energy to the literal countless scenarios just like that with trump.  Where he says he didn’t say something and there is video of it?",7,'no verdict',,
2021-02-19T00:20:19Z,Pennsylvania,@JetVirago @cameron_kasky Trump's farm subsidies. 🙄 Like he came up with something new,Twitter for Android,60,en,1,0,False,94,200,2,4363,14855,@JetVirago @cameron_kasky Trump's farm subsidies.  Like he came up with something new,3,'no verdict',,
2021-04-13T00:41:37Z,Indiana,"The former guy admitted yesterday to over throwing the government.  

The former guy committed Insurrection, along with a majority of Republicans in Congress. 

Your outrage is that President Biden isn't on television  giving interviews.

Your pathetic, get a new hobby. https://t.co/GUSCv83rqK",Twitter for Android,270,en,0,0,True,300,1064,1,16686,63393,"The former guy admitted yesterday to over throwing the government.  

The former guy committed Insurrection, along with a majority of Republicans in Congress. 

Your outrage is that President Biden isn't on television  giving interviews.

Your pathetic, get a new hobby. ",9,False,,
2020-12-29T08:59:33Z,California,@Rozemarijn97 @GeraldoRivera @realDonaldTrump It took three months because crazy Nancy said on it with the hopes it would hurt trumps reelection. She admitted it on public television. We knew it anyway. Trump still won in spite of all the cheating. Film at 11,Twitter for iPhone,213,en,0,0,False,437,1142,0,12537,6761,@Rozemarijn97 @GeraldoRivera @realDonaldTrump It took three months because crazy Nancy said on it with the hopes it would hurt trumps reelection. She admitted it on public television. We knew it anyway. Trump still won in spite of all the cheating. Film at 11,8,False,,
2021-01-21T04:32:18Z,Iowa,"Joe Biden has been sworn in as the 46th President of the United States and there are STILL Tulsi Gabbard 2020 billboards, I live less than 15 miles from one.",Twitter for Android,157,en,1,0,False,103,463,3,9508,36507,"Joe Biden has been sworn in as the 46th President of the United States and there are STILL Tulsi Gabbard 2020 billboards, I live less than 15 miles from one.",2,True,,
2021-01-14T09:07:17Z,Wisconsin,"@EngineerEarth @RepThomasMassie An election was held
Highest record number of people voted
Biden won both the popular vote and the electoral vote
81 million is more than 74 million

trump lost every court case, yet ignited an illegal insurgency.",Twitter Web App,213,en,1,0,False,5829,5052,28,229253,127016,"@EngineerEarth @RepThomasMassie An election was held
Highest record number of people voted
Biden won both the popular vote and the electoral vote
81 million is more than 74 million

trump lost every court case, yet ignited an illegal insurgency.",9,'true',,
2020-08-07T18:51:12Z,Indiana,@SusanBunch2 @JoeBiden Speaking of morals… Have you read the Democrat platform that Joe Biden is standing on!! Which one of those planks do you like the best? Maybe it’s killing full-term babies!! Or open borders for drugs and terrorist to come through!,Twitter for iPhone,230,en,4,0,False,758,778,8,4864,14670,@SusanBunch2 @JoeBiden Speaking of morals… Have you read the Democrat platform that Joe Biden is standing on!! Which one of those planks do you like the best? Maybe it’s killing full-term babies!! Or open borders for drugs and terrorist to come through!,8,False,,
2021-03-15T07:49:47Z,Washington,"Call on @POTUS &amp; @DHSgov Secretary Mayorkas to stop criminalizing, deporting, &amp; tearing apart immigrant communities. Enough is enough. It's within their power to hold ICE and CBP accountable, and the time is now. #EyesonICE #WeAreHome https://t.co/Yj9Zg5JZCR via @conmijente",Twitter for iPhone,282,en,1,0,False,92,190,51,44055,23598,"Call on @POTUS &amp; @DHSgov Secretary Mayorkas to stop criminalizing, deporting, &amp; tearing apart immigrant communities. Enough is enough. It's within their power to hold ICE and CBP accountable, and the time is now. #EyesonICE #WeAreHome  via @conmijente",2,No verdict,,
2020-10-03T00:35:50Z,Florida,"Don't care often to get into politics on my feed, but in the face of Trump finally wearing a mask, now is not the time to gloat in the face of anti-maskers. Now is the time to say thank you for wearing a mask. ""Love keeps no records of wrongs."" https://t.co/b5MoFcgMYZ",Twitter for Android,244,en,1,0,True,506,286,16,15213,12159,"Don't care often to get into politics on my feed, but in the face of Trump finally wearing a mask, now is not the time to gloat in the face of anti-maskers. Now is the time to say thank you for wearing a mask. ""Love keeps no records of wrongs."" ",2,'true',,
2020-12-28T11:31:48Z,Maine,"What we did not bank on was that after corrupting the party, Trump would be the perfect means of destroying the GOP. In doing so, he might finally make a contribution to U.S. democracy.
 https://t.co/FXSr7YHzY0",Twitter for iPad,210,en,0,0,False,342,269,29,5811,10006,"What we did not bank on was that after corrupting the party, Trump would be the perfect means of destroying the GOP. In doing so, he might finally make a contribution to U.S. democracy.
 ",7,No verdict,,
2020-08-19T12:49:05Z,Maryland,@SteveSchmidtSES Have you notice that all of Trump's former staff people are suddenly incompetent once they leave and speak against him.,Twitter Web App,119,en,0,0,False,5,75,0,189,8,@SteveSchmidtSES Have you notice that all of Trump's former staff people are suddenly incompetent once they leave and speak against him.,7,'no verdict',,
2021-01-05T15:25:36Z,Tennessee,"@DomesticBenevo1 @realDonaldTrump Prayers for Trump🤣? for sure, but they are just a little different than you think😷.Most people in the world are looking forward to the 20th of January when Joe Biden is your president.",Twitter Web App,184,en,0,0,False,0,1,0,86,142,"@DomesticBenevo1 @realDonaldTrump Prayers for Trump? for sure, but they are just a little different than you think.Most people in the world are looking forward to the 20th of January when Joe Biden is your president.",7,'true',,
2021-01-17T22:51:01Z,Texas,@RudyGiuliani Joe Biden turned the White House into a Nursing Home. #SilverAlert,Twitter for Android,66,en,0,0,False,307,745,3,3876,39460,@RudyGiuliani Joe Biden turned the White House into a Nursing Home. #SilverAlert,8,False,,
2020-07-27T18:30:12Z,Texas,"@Wade_Turnbull That’s nice. I like Bernie, even went to see him. Rationalize it all you want, but Trump has to go.",Twitter for iPhone,99,en,0,0,False,404,380,2,6248,20427,"@Wade_Turnbull That’s nice. I like Bernie, even went to see him. Rationalize it all you want, but Trump has to go.",3,'no verdict',,
2021-01-29T11:07:37Z,Kentucky,"@TigerDimples13 @labyrinthweaver @AOC @tedcruz Cruz, Hawley, Trump, Boebart, McCarthy, Jordan, and many others complicit in the insurrection &amp; violence at the Capitol. Does that help?",Twitter for Android,140,en,8,0,False,72,737,3,3961,3747,"@TigerDimples13 @labyrinthweaver @AOC @tedcruz Cruz, Hawley, Trump, Boebart, McCarthy, Jordan, and many others complicit in the insurrection &amp; violence at the Capitol. Does that help?",8,'no verdict',,
2021-01-06T20:43:41Z,Utah,"BREAKING: Trump Supporters Storm Capitol Building, Rip Down Security Fencing https://t.co/nZ5o1l00FH",Twitter for iPhone,100,en,1,1,False,46,227,0,449,205,"BREAKING: Trump Supporters Storm Capitol Building, Rip Down Security Fencing ",10,true,,
2020-09-01T00:24:32Z,Texas,"Me as I explain the difference between    Marxism and Joe Biden to my conservative family who have, thankfully, already given up on me. https://t.co/cvBnIlqaMm",Twitter for Android,135,en,5,2,True,168,1063,1,3504,10905,"Me as I explain the difference between    Marxism and Joe Biden to my conservative family who have, thankfully, already given up on me. ",7,No verdict,,
2021-01-21T13:58:13Z,California,Chris Wallace goes megaviral praising Biden’s inaugural address ON FOX NEWS https://t.co/hYWhfZWI6s via @YouTube,Twitter Web App,112,en,0,0,False,546,875,66,55135,29764,Chris Wallace goes megaviral praising Biden’s inaugural address ON FOX NEWS  via @YouTube,1,'true',,
2020-08-10T10:40:35Z,Mississippi,"""Got a little side project going where I'm trying to book Syrian refugees into all of Trump's hotels"" 🤣😂🤣 Joe Lycett
https://t.co/ajbGLfTmTH",Twitter Web App,140,en,0,0,False,4342,4799,10,32364,72908,"""Got a little side project going where I'm trying to book Syrian refugees into all of Trump's hotels""  Joe Lycett
",8,False,,
2021-03-06T12:39:54Z,Wisconsin,@TeaRoomBetty @smc429 @jrpsaki smirking saying we don't take advice from former president trump.  It was nice.,Twitter for Android,88,en,1,0,False,1381,1962,2,14240,23941,@TeaRoomBetty @smc429 @jrpsaki smirking saying we don't take advice from former president trump.  It was nice.,3,'true',,
2021-05-01T19:10:08Z,Wisconsin,"@AmDaSiBra @axel_ronse @vdab_be @vokavzw Bolsonaro is de Braziliaanse Trump.

Ik oordeel net vanwege de kennis die ik heb over die vent.",Twitter Web App,95,nl,0,0,False,148,1288,0,22260,29280,"@AmDaSiBra @axel_ronse @vdab_be @vokavzw Bolsonaro is de Braziliaanse Trump.

Ik oordeel net vanwege de kennis die ik heb over die vent.",7,'no verdict',,
2020-07-27T23:13:20Z,Arkansas,Electing Biden is not going to end mass incarceration or systemic racism or for-profit healthcare or working class exploitation. And those problems didn’t begin in 2016,Twitter for iPhone,168,en,4,0,False,383,579,4,10216,18486,Electing Biden is not going to end mass incarceration or systemic racism or for-profit healthcare or working class exploitation. And those problems didn’t begin in 2016,7,'no verdict',,
2020-09-29T01:59:02Z,Oregon,"@GOP @cpdagosta No way, Trump is a fake president!",Twitter for Android,34,en,1,0,False,745,764,0,6229,52315,"@GOP @cpdagosta No way, Trump is a fake president!",8,'no verdict',,
2021-05-02T02:11:40Z,California,"New tab Man Pleads Guilty to Illegal Vote for Trump, Blames 'Stupid Mistake' on 'Too Much Propaganda' https://t.co/omZa3U4pW0",Twitter Web App,125,en,0,0,False,542,5001,6,33441,54654,"New tab Man Pleads Guilty to Illegal Vote for Trump, Blames 'Stupid Mistake' on 'Too Much Propaganda' ",3,'true',,
2021-04-22T11:08:28Z,Texas,Psaki pressed on whether Biden 'acknowledges his own role in systemic racism' in America https://t.co/cSPEwgG4YP #FoxNews,Twitter Web App,121,en,0,0,False,14,340,0,78,178,Psaki pressed on whether Biden 'acknowledges his own role in systemic racism' in America  #FoxNews,2,'no verdict',,
2020-11-24T19:19:49Z,New York,"@SelimSeesYou Putin is just ahead of the game. Wait until 2024, when Democrats discover that they can just refuse to register for elections anyone that they don't like. No more pesky problems, like Trump.",Twitter for Android,190,en,2,0,False,285,183,4,7608,33288,"@SelimSeesYou Putin is just ahead of the game. Wait until 2024, when Democrats discover that they can just refuse to register for elections anyone that they don't like. No more pesky problems, like Trump.",8,False,,
2021-01-06T02:06:36Z,Texas,"I present tomorrow (auf Deutsch) on the current state of German-American relations. Topics include the incoming Biden administration, trade, COVID, China, and the Nord Stream 2 gas pipeline.",Twitter for iPad,190,en,7,0,False,134,474,7,1124,6884,"I present tomorrow (auf Deutsch) on the current state of German-American relations. Topics include the incoming Biden administration, trade, COVID, China, and the Nord Stream 2 gas pipeline.",1,'true',,
2020-08-08T18:58:40Z,Arkansas,"@nprpolitics Please note the false equivalency here. The two countries are doing different things: Russia is trying to spread disinformation on a variety of platforms; China, so far, is using only rhetoric to voice its discontent with Trump.",Twitter Web App,228,en,1,0,False,70,334,2,136,56294,"@nprpolitics Please note the false equivalency here. The two countries are doing different things: Russia is trying to spread disinformation on a variety of platforms; China, so far, is using only rhetoric to voice its discontent with Trump.",3,'true',,
2020-07-27T00:27:55Z,Florida,"@JohnSpa87816994 @OmarKelly Sounds a lot like what Republicans did the last 6 years of Obama's presidency. But again, Trump claimed he could fix it, not that he could fix it if Democrats let him. And nobody should give a shit how proud he is.",Twitter for Android,214,en,0,0,False,19,285,0,1541,658,"@JohnSpa87816994 @OmarKelly Sounds a lot like what Republicans did the last 6 years of Obama's presidency. But again, Trump claimed he could fix it, not that he could fix it if Democrats let him. And nobody should give a shit how proud he is.",7,'no verdict',,
2021-03-07T19:48:21Z,Colorado,"So where are all the traders that blamed Biden on a crash last week?

Bc y’all don’t get to trade this week after passing $1.9 Trillion - can’t play both sides.

If you blame Biden for losses then you better give him all the credit for gainz... https://t.co/qJ9GFgcv0F",Twitter for iPhone,244,en,0,0,False,36,94,1,527,1933,"So where are all the traders that blamed Biden on a crash last week?

Bc y’all don’t get to trade this week after passing $1.9 Trillion - can’t play both sides.

If you blame Biden for losses then you better give him all the credit for gainz... ",3,'true',,
2021-02-25T09:34:29Z,Arkansas,"Why did Trump give himself Covid? 

Looks like he just threw a log in there, George. https://t.co/beZHZHCXOD",Twitter for iPhone,84,en,0,0,True,1736,1790,15,161593,103578,"Why did Trump give himself Covid? 

Looks like he just threw a log in there, George. ",7,'false',,
2021-01-31T00:02:30Z,Pennsylvania,"No, demented Joe is not up to the job. Chinese Communist Party pulls his, Kamala, Pelosi &amp; Schumer's strings. Democrats mean #AmeicaLast. RIP Constitutional Republic hello Union of Soviet Socialists of Amerika!

Joe Biden: Laze and Order Dead Ahead https://t.co/gkDu78iIxo",Twitter Web App,276,en,2,0,False,2,14292,6,63841,32378,"No, demented Joe is not up to the job. Chinese Communist Party pulls his, Kamala, Pelosi &amp; Schumer's strings. Democrats mean #AmeicaLast. RIP Constitutional Republic hello Union of Soviet Socialists of Amerika!

Joe Biden: Laze and Order Dead Ahead ",9,False,,
2020-11-13T03:28:17Z,California,@adrianaari8 @sold @elonmusk OK Russian troll. No proof it's man made or that anyone could have anticipated just how badly the Trump administration would bungle a response so that it would continue to peak through election. If Drumpf were competent it would have been curtailed. He self-owned.,Twitter Web App,264,en,1,0,False,375,735,33,61,2616,@adrianaari8 @sold @elonmusk OK Russian troll. No proof it's man made or that anyone could have anticipated just how badly the Trump administration would bungle a response so that it would continue to peak through election. If Drumpf were competent it would have been curtailed. He self-owned.,8,False,,
2020-08-28T00:39:45Z,Illinois,"@DeeTwoCents He should have been labeled as a far right, Trump supporting, militia supporting murderer, but I assume that would be too much truth for white America to accept.",Twitter for iPhone,161,en,1,0,False,5,63,0,271,588,"@DeeTwoCents He should have been labeled as a far right, Trump supporting, militia supporting murderer, but I assume that would be too much truth for white America to accept.",9,False,,
2021-01-27T01:02:32Z,Texas,"believe me people are watching that’s why Biden won and believe me you and all you’re cowardly butt buddy friends in the senate, it will come back and bite you so hard because you choose party of trump over the American people very sad and very scary for this country",Twitter for iPhone,267,en,0,0,False,7,29,0,669,2872,"believe me people are watching that’s why Biden won and believe me you and all you’re cowardly butt buddy friends in the senate, it will come back and bite you so hard because you choose party of trump over the American people very sad and very scary for this country",8,'no verdict',,
2020-10-05T22:03:50Z,Arizona,"@connor_engstrom @catturd2 He’s been denying them lube for four years and they know Biden won’t win, so they were desperately hoping this was their one chance out.",Twitter for iPhone,136,en,0,0,False,53,94,2,2107,226,"@connor_engstrom @catturd2 He’s been denying them lube for four years and they know Biden won’t win, so they were desperately hoping this was their one chance out.",8,'no verdict',,
2020-11-27T21:06:45Z,Illinois,"@StellaS77108414 @OANN @realDonaldTrump trump has been a laughing stock to the entire world for over four years now, and has made this country a joke to the world for electing him in the first place.

But hey, we solved that problem by electing a real man, a REAL President.",Twitter Web App,234,en,3,0,False,142,6,1,18617,3938,"@StellaS77108414 @OANN @realDonaldTrump trump has been a laughing stock to the entire world for over four years now, and has made this country a joke to the world for electing him in the first place.

But hey, we solved that problem by electing a real man, a REAL President.",8,'false',,
2021-01-24T05:50:22Z,Maine,"@BirdieBrainiac I mean, Trump warned them and others that Biden and Harris were lying. So far he’s right",Twitter for iPhone,88,en,1,0,False,389,251,21,34886,16491,"@BirdieBrainiac I mean, Trump warned them and others that Biden and Harris were lying. So far he’s right",3,'no verdict',,
2021-03-20T14:01:31Z,Alabama,@seanhannity That really looks like it just fell off and he is really scrambling to put it back on. The best thing about TRUMP was all of these idiots went away. Now they are back,Twitter for iPhone,166,en,0,0,False,2,75,0,121,65,@seanhannity That really looks like it just fell off and he is really scrambling to put it back on. The best thing about TRUMP was all of these idiots went away. Now they are back,8,'no verdict',,
2020-10-13T15:55:26Z,California,@elisbuddy @Lit4TheFuture @Politics_Polls @FiveThirtyEight So long as you’ll do the same if Trump loses.,TweetDeck,45,en,0,0,False,11517,2669,648,209428,4190,@elisbuddy @Lit4TheFuture @Politics_Polls @FiveThirtyEight So long as you’ll do the same if Trump loses.,3,'no verdict',,
2021-01-09T03:28:46Z,Tennessee,Twitter to Trump: “You’re fired!”,Twitter for iPhone,33,en,7,1,False,40864,57,224,11904,4,Twitter to Trump: “You’re fired!”,2,'false',,
2021-03-29T15:11:53Z,Texas,"@POTUS @JoeBiden My husband has heart problem and I have spinal cord injury! I call around constantly and we still haven’t had shot. No where to be found in Conroe Tx. Border pathetic, yes a crisis. Obama built the cages. Trump didn’t. He made the country safer. Your destroying it.",Twitter for iPhone,265,en,0,0,False,45,124,2,907,111,"@POTUS @JoeBiden My husband has heart problem and I have spinal cord injury! I call around constantly and we still haven’t had shot. No where to be found in Conroe Tx. Border pathetic, yes a crisis. Obama built the cages. Trump didn’t. He made the country safer. Your destroying it.",8,False,,
2020-08-07T07:49:49Z,California,@realDonaldTrump If you make threats to yourself or others. So clearly Donald Trump supports gun violence.,Twitter for Android,89,en,0,0,False,147,517,5,35031,23678,@realDonaldTrump If you make threats to yourself or others. So clearly Donald Trump supports gun violence.,8,False,,
