Unnamed: 0,created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,Biden initially,Trump initially,Toxicity_not_neutral,Fact_assessment_not_neutral,Toxicity,Fact assessment
1576,2020-10-05T22:03:50Z,Arizona,"@connor_engstrom @catturd2 He’s been denying them lube for four years and they know presidential candidate won’t win, so they were desperately hoping this was their one chance out.",Twitter for iPhone,136,en,0,0,False,53,94,2,2107,226,1,0,8,'no verdict',7,No verdict
1577,2020-11-27T21:06:45Z,Illinois,"@StellaS77108414 @OANN @realDonaldTrump trump has been a laughing stock to the entire world for over four years now, and has made this country a joke to the world for electing him in the first place.

But hey, we solved that problem by electing a real man, a REAL President.",Twitter Web App,234,en,3,0,False,142,6,1,18617,3938,0,0,8,'false',9,'no verdict'
1578,2021-01-24T05:50:22Z,Maine,"@BirdieBrainiac I mean, presidential candidate warned them and others that presidential candidate and Harris were lying. So far he’s right",Twitter for iPhone,88,en,1,0,False,389,251,21,34886,16491,1,1,3,'no verdict',2,'no verdict'
1579,2021-03-20T14:01:31Z,Alabama,@seanhannity That really looks like it just fell off and he is really scrambling to put it back on. The best thing about TRUMP was all of these idiots went away. Now they are back,Twitter for iPhone,166,en,0,0,False,2,75,0,121,65,0,0,8,'no verdict',7,No verdict
1580,2020-10-13T15:55:26Z,California,@elisbuddy @Lit4TheFuture @Politics_Polls @FiveThirtyEight So long as you’ll do the same if presidential candidate loses.,TweetDeck,45,en,0,0,False,11517,2669,648,209428,4190,0,1,3,'no verdict',2,'no verdict'
1581,2021-01-09T03:28:46Z,Tennessee,Twitter to presidential candidate: “You’re fired!”,Twitter for iPhone,33,en,7,1,False,40864,57,224,11904,4,0,1,2,'false',3,No verdict
1582,2021-03-29T15:11:53Z,Texas,"@POTUS @JoeBiden My husband has heart problem and I have spinal cord injury! I call around constantly and we still haven’t had shot. No where to be found in Conroe Tx. Border pathetic, yes a crisis. Obama built the cages. presidential candidate didn’t. He made the country safer. Your destroying it.",Twitter for iPhone,265,en,0,0,False,45,124,2,907,111,0,1,8,False,7,'false'
1583,2020-08-07T07:49:49Z,California,@realDonaldTrump If you make threats to yourself or others. So clearly presidential candidate supports gun violence.,Twitter for Android,89,en,0,0,False,147,517,5,35031,23678,0,1,8,False,7,False
1584,2021-01-21T22:27:50Z,Kentucky,"@DrClarence2 @sdotbizzle77 @Overwatch4121 @CryptoKoba One of them felt betrayed because they felt that presidential candidate, the game that was Q, the site’s board runner, &amp; the owner of the site, weren’t violent, racist, &amp; extreme enough for them &amp; because they weren’t successful in burning our entire country &amp; everyone down to the ground.",Twitter for iPhone,288,en,0,1,False,2715,4999,17,157134,321191,0,1,9,False,9,'true'
1585,2020-10-07T10:21:31Z,Louisiana,Obama Began Holding Secret Meetings in the White House Basement In July 2016 At the Exact Same Time the presidential candidate-Russia Hoax Was Put Into Play via @gatewaypundit https://t.co/D8hkVSfyNl,Twitter for Android,182,en,2,4,False,19900,21655,124,293232,190487,0,1,8,False,3,False
1586,2020-08-23T16:04:24Z,Illinois,@tribelaw It’s another false statement by presidential candidate @washingtonpost,Twitter for iPhone,53,en,0,0,False,656,251,53,37140,23979,0,1,3,'true',3,no verdict
1587,2020-10-13T20:16:00Z,North Carolina,@CutlerRidgeLAZ @NYCanegirl @Bing7789 @BillieO2 @firedup79 @Boschii @emigre80 @pithypacky @Utleyjacobite @tulipglory @TheSteveTheCat @TheePitts @GangstaMimi @RobAdamsFL @gkanders Maybe your confused laz. I'm not a trump guy. Just a who likes facts and hate hypocrisy. https://t.co/Ehu7r2JncB,Twitter for Android,88,en,1,0,False,25,90,0,1192,1098,0,0,2,'true',3,'true'
1588,2020-08-26T00:30:48Z,South Carolina,"Let's see if Baron grows up to be as accomplished &amp; centered  Mrs. Kennedy's children &amp; grandchildren.
The only normal presidential candidate child is Tiffany &amp; she was  kept away
from presidential candidate. https://t.co/rkqj6rl2Gm",Twitter Web App,186,en,0,0,True,1495,1813,169,139087,14734,0,1,8,False,3,False
1589,2020-09-27T09:04:05Z,South Dakota,"President Obama created Obamacare, a revolutionary health care package. presidential candidate has announced ... a meaningless executive order that simply restates what the ACA already guarantees.
The absurdity continues.
https://t.co/Nl2lfi55Cc",Twitter Web App,228,en,11,3,False,1140,2036,5,2366,3367,0,1,7,'true',6,'false'
1590,2021-04-13T20:17:35Z,Kentucky,"presidential candidate, Harris meet with Congressional Black Caucus about police reform https://t.co/cVR7GYLhJs",SocialFlow,94,en,0,0,False,38192,417,396,104734,1719,1,0,1,true,,'true'
1591,2021-04-02T11:18:43Z,Wisconsin,my eyes welling with tears as I beg President presidential candidate to bring back acid jazz,Twitter for iPhone,75,en,0,0,False,528,711,16,49170,23111,1,0,1,'no verdict',1,No verdict
1592,2021-03-13T08:47:52Z,Texas,"How can having a charity event at a resort, compare to shaking down China and Ukraine? Asking for Lara presidential candidate, and Hunter presidential candidate. #HunterBidensLaptop https://t.co/HQq0HdYIZD",Twitter for iPhone,147,en,0,0,False,6716,7117,78,46124,5069,1,1,8,no verdict,7,'no verdict'
1593,2020-11-09T14:27:14Z,Texas,"Dude. Facebook fact checked a post I made, celebrating that the presidential candidate’s have a dog.  Apparently someone reported it saying that the dog was misrepresented as larger than life. 

Are you kidding me? Lmao",Twitter for iPad,202,en,0,0,False,284,458,0,9881,11651,1,0,3,'true',3,'true'
1594,2020-12-12T23:25:03Z,Wisconsin,"Counterpoint: every meal in every restaurant eaten by someone who served presidential candidate should contain at least an ounce of spit, pubic hair or insect parts. https://t.co/e68vI588hK",Twitter for iPhone,148,en,41,7,True,2765,1092,23,11595,11431,0,1,10,False,8,'false'
1595,2021-01-23T06:52:10Z,Pennsylvania,"@GOP Blah, blah, blah.
Nobody is buying your rhetoric.
Deliver concrete PROOF that President presidential candidate's plans aren't good for America or sit down and shut up.",Twitter Web App,150,en,0,0,False,12497,13712,7,31047,154637,1,0,7,'no verdict',7,'no verdict'
1596,2020-11-04T05:10:16Z,Texas,"presidential candidate of presidential candidate? Voor Israël en het Midden-Oosten een wereld van verschil. Ook Iran-deal, Obama-care willen Democraten herstellen. 
https://t.co/dFDUAHkev3",Twitter for Android,154,nl,4,2,False,3280,748,25,11295,6359,1,1,1,'true',2,'no verdict'
1597,2020-10-04T03:53:28Z,Virginia,@burgessev @mattdizwhitlock @JamesArkin I’m pretty sure voters knew what they were getting with presidential candidate. But when you put yourself out there as the great military veteran and you’re actually having an affair with a deployed persons spouse it’s problematic. May still win but it’s a problem.,Twitter for iPhone,248,en,0,0,False,12,527,0,2048,6509,0,1,8,'no verdict',8,'no verdict'
1598,2020-09-26T06:20:34Z,Minnesota,Have you noticed that people who like presidential candidate are like presidential candidate?,Twitter for Android,59,en,0,0,False,84,483,0,1880,2231,0,1,7,'no verdict',2,'False'
1599,2021-02-23T19:58:18Z,Alabama,"Greg Kelly, a cable channel host, has been skewered online after disparaging President presidential candidate’s dog Champ, saying he looks “from the junkyard.” https://t.co/wntGZEb2iW",SocialNewsDesk,166,en,0,0,False,18091,247,314,68774,182,1,0,7,True,7,True
1600,2020-09-09T02:34:22Z,Pennsylvania,Veterans advocate Paul Rieckhoff: presidential candidate has ‘hit every guardrail in our democracy’ https://t.co/zoj7BlV36v,Twitter for Android,106,en,0,0,False,13574,13549,131,139414,127772,0,1,2,True,1,'true'
1601,2021-02-09T08:14:41Z,Pennsylvania,"Here is my abbrev. theory:
1)presidential candidate knew about plans of the insurrection b4 Jan. 6
2)knew if he did nothing, not hold rally, the insurrectionists would be out-numbered by police &amp; would be apprehended;
3) By holding rally, he could motivate many more to outnumber/overtake police.",Twitter for iPhone,283,en,1,0,False,698,1057,2,1323,11164,0,1,8,'false',7,No verdict
1602,2021-03-15T18:25:16Z,Virginia,"About time, if you want to go after civilians go after the swamp idiots who accused National Guard Members of being presidential candidate supporters &amp; said they couldn’t be trusted #TuckerCarlson @USMC https://t.co/vFgDcmj8i6",Twitter for iPhone,189,en,0,0,True,221,287,18,12693,24999,0,1,8,'no verdict',8,'no verdict'
1603,2021-02-04T01:28:59Z,Wisconsin,@ProjectLincoln Seditionists must be removed from House &amp; Senate so they may follow trump wherever he may go &amp; they must be asked to leave NOW!,Twitter for iPhone,135,en,0,0,False,66,179,2,12875,7967,0,0,8,'true',6,'true'
1604,2021-01-20T22:06:39Z,California,I feel like i knew this??? But there’s so many Bible/jesus adjacent issues regarding trump who can keep track,Twitter for iPhone,109,en,0,0,False,1625,2066,8,45974,85115,0,0,3,No verdict,3,no verdict
1605,2021-01-02T06:29:21Z,Georgia,"@HawleyMO @SenSanders @realDonaldTrump Your party is crazy and you are on the fringe of that cult, so you are extra crazy. presidential candidate won. Accept it. Move on!
https://t.co/NYlN9hKoM9",Twitter for Android,138,en,0,0,False,257,334,5,6630,4606,1,0,8,'true',8,'no verdict'
1606,2021-01-16T09:57:10Z,Texas,Pelosi quotes famous Israeli poet Ehud Manor at opening of Pres. presidential candidate's 2nd impeachment trial. https://t.co/I2PavSCK1K,dlvr.it,119,en,1,1,False,34687,542,1159,148193,180,0,1,2,True,1,True
1607,2020-12-19T14:59:49Z,Arkansas,"@HuffPost @varda_friedman presidential candidate's administration has no ""initiatives"". They didn't use initiatives on anything.",Twitter for Android,85,en,0,0,False,43,412,0,1340,210,0,1,7,'false',2,false
1608,2020-10-23T10:48:07Z,Indiana,i mean luke combs may make country music but at least he's not a trump supporter. that has to mean something.,Twitter Web App,109,en,0,0,False,290,714,1,1110,64541,0,0,7,'true',4,No verdict
1609,2020-07-30T22:05:53Z,Missouri,@FartfulDodger @LumpyLouish @justsomeytguy @OMontyr so says party of bidne and harris who took money from trump.,Twitter Web App,60,en,0,0,False,1771,2075,19,132469,29839,0,0,7,False,8,no verdict
1610,2020-09-04T04:04:29Z,Indiana,trump only cares about trump. He assumes no responsibility for anyone except himself and perhaps daddies littl' girl https://t.co/2A4ix6rJ1T,Twitter Web App,116,en,0,0,True,111,45,2,26692,9460,0,0,8,'no verdict',9,'no verdict'
1611,2020-09-23T19:02:06Z,Florida,@KG12672 @IlhanMN You are confused! presidential candidate is trying to turn us into Russia!,Twitter for iPhone,57,en,0,0,False,28,145,0,774,4757,0,1,7,'false',7,no verdict
1612,2021-05-07T13:19:24Z,Oregon,presidential candidate Thinks Debt Relief Will Save Black Farmers From Extinction https://t.co/GpyuJnVaB6 via @YouTube,Twitter Web App,101,en,0,0,False,13,112,0,528,135,1,0,1,'true',1,'no verdict'
1613,2020-08-28T16:37:47Z,Michigan,@MirWriter @kibblesmith And you shouldn’t. I completely agree with you. I was poking fun at the “I’m gonna write in my candidate because I cannot vote for presidential candidate” crowd. There are often things we have to sacrifice our principles for. We ought to be willing to do so to save the soul of this country.,Twitter for iPhone,274,en,11,1,False,664,1161,12,7828,20618,1,0,2,'no verdict',2,'true'
1614,2020-11-20T16:11:14Z,Utah,"What did we learn from the 2020 elections? 

1 Minority groups are stronger together

2. Americans demand a minimum wage increase

3. Americans support the ACA

4 Americans demand a student loan forgiveness

presidential candidate didn't drain the swamp. He exposed the GOP monsters in the swamp. https://t.co/EokDYEfAOg",Twitter for iPhone,279,en,3,1,False,3437,4123,4,22356,24478,0,1,7,'no verdict',7,'no verdict'
1615,2021-04-13T07:41:06Z,North Carolina,via ⁦@nytopinion⁩  https://t.co/MWZ3zwFvPx,Twitter for iPhone,42,und,0,0,False,1055,608,65,9007,11272,0,0,7,no verdict,2,'no verdict'
1616,2021-04-20T22:10:01Z,Tennessee,@GOPLeader She deserves the same as she wanted for presidential candidate,Twitter for iPhone,55,en,0,0,False,27,672,0,947,3261,0,1,7,No verdict,8,no verdict
1617,2021-01-16T07:27:10Z,Washington,"Did anybody actually believe tRump wouldn't screw up delivery. Every thing tRump touches dies.
#RemoveTrumpNow https://t.co/S8GCrLzNre",Twitter for Android,110,en,0,0,True,55,261,2,1660,2349,0,0,8,'no verdict',8,'no verdict'
1618,2020-10-23T08:34:44Z,Texas,@CBSNews presidential candidate needs to answer to congress and the Americans about his corrupt dealings with Russia China $$$ !!!!!,Twitter for iPhone,110,en,0,0,False,0,23,0,23,5,1,0,8,false,8,'no verdict'
1619,2021-01-20T16:20:52Z,Oklahoma,"@Redpainter1 Do you know he had to pay her to move into the Whitehouse, and other random facts that just presidential candidate isn't a nice person.",Twitter for Android,118,en,2,0,False,195,453,0,6156,813,0,1,7,False,8,False
1620,2020-10-17T05:28:14Z,Nebraska,@atensnut @LATiffani1 https://t.co/qGQyRAQgxk,Twitter Web App,23,und,0,0,False,177,453,1,6348,10919,0,0,1,no verdict,1,no verdict
1621,2021-04-21T23:21:06Z,Oregon,We know what it is give Americans some money watch us not do shit at all and milk every fucking penny at moms house lol I love getting free Money the shit changed my life I put all my presidential candidate Bucks in the Market and ya boy is up big time while circulating my dollars In the economy,Twitter for iPhone,279,en,0,0,False,129,284,4,8049,2432,1,0,7,'no verdict',8,'false'
1622,2020-10-06T06:35:52Z,Minnesota,"As presidential candidate Gets 'Excellent Taxpayer-Funded Care,' Analysis Finds Frontline Workers Disproportionately Lack Health Insurance - https://t.co/bKTVkOa7Tq via @commondreams",Twitter Web App,165,en,0,0,False,12885,12761,490,441778,28118,0,1,3,True,1,'true'
1623,2020-07-30T12:32:41Z,Tennessee,@Matthew_4_Trump Exactly!!,Twitter for Android,9,en,0,0,False,16402,16972,2,16557,7774,0,0,2,No verdict,2,no verdict
1624,2020-09-07T11:20:33Z,Colorado,"John Bolton, hardly a BFF of @POTUS, says presidential candidate NEVER insulted the dead of WWI. He did NOT hear those alleged remarks.
https://t.co/ZEgwJ8dgxH",Twitter for Android,142,en,0,1,False,249,341,4,9546,22025,0,1,2,'false',2,'true'
1625,2020-11-11T23:00:45Z,Missouri,"@paul_pisano @CNNPolitics Yes. You want to know why? Because more people voted in this election than ever before. More people vote, more votes for the candidates. Everyone was mobilized to vote trump out&amp; we did despite the voter suppression enacted by USPS.",Twitter for Android,236,en,0,0,False,1681,3539,5,30568,55808,0,0,7,'no verdict',4,'no verdict'
1626,2021-01-15T11:10:34Z,Alabama,"@ImperatorLJ @GarbageApe Kind of both? House bill was 1400 added to the 600. But the 600 had gone out and presidential candidate said ""If you send Jon and the Reverend to Washington, those $2,000 checks will go out the door, restoring hope and decency and honor for so many people who are struggling right now.""",Twitter for iPhone,269,en,0,0,False,560,1628,35,27385,140182,1,0,2,'true',2,no verdict
1627,2021-05-05T13:58:53Z,Pennsylvania,"@BuckSexton @Plumbdad1 This is apples and oranges. The resistors were a pain in the ass for the last four years, but they never said the election was rigged, or invalid like trump did.They didn’t tell people to rush the Capitol, storm the building and try to stop a legal process.",Twitter for iPhone,257,en,0,0,False,793,1085,3,16452,48902,0,0,8,'true',3,'true'
1628,2020-10-17T07:26:07Z,Ohio,"presidential candidate campaign aide, flight crew member test positive for COVID-19 https://t.co/WvqRsVyWpW via @Yahoo Why wasn't this blasted all over the airwaves like when anyone around presidential candidate gets Covid..once again the media gives a pass to the Dems.",Twitter Web App,236,en,0,0,False,152,191,1,2052,752,1,1,8,'no verdict',7,'no verdict'
1629,2020-11-10T12:24:26Z,Virginia,"@FoxNews presidential candidate  please  look in to this . How in the world  can they call Virginia  for presidential candidate  and they haven't  even  finished  counting the  Votes.  Our poll closed at 7pm  where  I Live  and I live in Carroll County va, they called Va, 10 to 15 min. After  polls closed presidential candidate",Twitter for Android,279,en,0,0,False,1,21,0,43,351,1,1,8,false,4,'no verdict'
1630,2021-02-18T18:20:32Z,Missouri,"There was no mentioning 'what about the 65.9 million that voted for HC' after the 2016 election despite the fact that #DonTheCon cheated.
I've been sick of the whining about the 74mil that voted R since the first time I heard/saw it.
presidential candidate lost the popular vote twice! https://t.co/W7iuqtCbB8 https://t.co/QWe5f5Bllo",Twitter Web App,292,en,0,0,True,3382,4459,5,33977,42198,0,1,8,'true',8,'false'
1631,2021-05-06T14:17:45Z,Florida,@mtgreenee SHUT DOWNS WERE UNDER TRUMPIG. COUNTRY OPENING- AND VACCINATED UNDER presidential candidate. DUMBO,Twitter for Android,81,en,0,0,False,65,936,0,11615,25073,1,0,8,'false',8,False
1632,2020-12-11T16:46:55Z,Illinois,@piersmorgan I think they just wanted to piss presidential candidate off. Good enough for me.,Twitter for iPhone,63,en,0,0,False,205,521,12,13350,3077,0,1,7,'no verdict',8,'no verdict'
1633,2020-12-15T15:06:37Z,Indiana,But but but presidential candidate can still win. https://t.co/1m64fh6tku,Twitter for iPhone,32,en,0,0,True,436,794,2,7892,5256,0,1,3,'false',2,'no verdict'
1634,2020-09-20T21:55:15Z,Wisconsin,"@FrWaldman presidential candidate winning may very well lead to left wing secession movements. They are crazy enough to try too....

These are interesting times, I wouldn't rule it out.",Twitter for Android,157,en,0,0,False,477,392,11,5690,32937,0,1,8,'no verdict',6,'No verdict'
1635,2021-01-01T10:03:13Z,Ohio,"@JoeBiden You poor fools. I can't believe you fell for this demon. You really think this is about an election? ART.OF.WAR. presidential candidate won. You will find out that presidential candidate played all of you. This is so much bigger than you can even imagine. Just remember, Patriots tried to warn you. JAN 6TH WATCH",Twitter for Android,278,en,0,0,False,31,70,1,1331,1856,1,1,10,False,8,'false'
1636,2021-03-28T18:44:51Z,Georgia,"@BrooksChloe732 Everyone will know, whether it's me tweeting it or not.  It's atypical presidential candidate, ""Only I can fix it."" and all part of QOP plan to attack presidential candidate on immigration. BTW, I never tell PPL what to tweet.",Twitter Web App,192,en,0,0,False,8350,7039,145,155067,103583,1,1,3,'no verdict',7,No verdict
1637,2021-02-17T07:11:38Z,Texas,@_AhmedQuraishi You think #presidential candidate will go that far in his quest to please the regime in #Iran where he risks alienating almost all #US allies in the #MiddleEast.,Twitter for iPhone,144,en,1,0,False,4028,993,28,60848,67056,1,0,3,No verdict,2,'no verdict'
1638,2021-02-22T18:22:54Z,New Hampshire,@eazy_steazy @MysterySolvent You read my mind.❤️. presidential candidate wouldn’t connect those dots.  They’re outside of his mind-set.,Twitter for iPhone,89,en,0,0,False,1096,1020,0,46641,17453,0,1,3,'no verdict',1,'no verdict'
1639,2020-12-14T21:36:47Z,Alabama,"@realDonaldTrump Bill Barr had his limits too. Wasn't willing to go ""all the way"" he was down to his boxers, and presidential candidate want those too. Bill Barr exits in his undies...having sold his soul and credibility, but hung onto his undies.",Twitter for Android,213,en,0,0,False,1,19,0,248,56,0,1,8,False,8,False
1640,2020-10-25T21:25:58Z,Utah,"Me preocupa mucho estos movimientos populistas a veces extremistas, como vemos en Brazil con Bolsonaro, como vimos con Chávez en Venezuela, ahora Chile, Argentina con una económica caída, y en Estados Unidos con Bernie Sanders y presidential candidate.",Twitter for iPhone,235,es,0,0,False,530,381,2,10671,10341,0,1,2,'no verdict',3,no verdict
1641,2020-11-27T00:58:56Z,Massachusetts,@BaiamonteEdward @Shimeroo1 @RBReich It makes total sense that someone like presidential candidate comes along and becomes a cultish figure. It’s the lure of an authoritative figure who is going to settle things and restore economic order. He’s done nothing of the sort. Just look around.,Twitter for iPad,234,en,0,0,False,39,367,0,1111,765,0,1,7,'true',8,'no verdict'
1642,2020-07-20T23:25:39Z,Oregon,"@rsingel Well Peter Thiel did support presidential candidate long after he was elected, and so did Elon Musk. I'm not sure they are actually that ""left-leaning"".",Twitter Web App,135,en,0,0,False,728,1228,78,21165,45200,0,1,2,'true',1,'no verdict'
1643,2021-03-12T09:03:59Z,Michigan,"New tab Joe Concha: presidential candidate address on COVID was filled with lies https://t.co/Ifo1B7UTJZ This is why you're hypocrites. The tens of thousands of lies presidential candidate said, tweeted, and during in your interviews ... &amp; Fox does not react. Now facts matter? Sorry. @FoxNews @foxandfriends @cnn",Twitter Web App,283,en,0,0,False,17,38,4,15775,1391,1,1,8,'no verdict',8,'no verdict'
1644,2021-01-10T22:12:21Z,Georgia,@VP @Mike_Pence more unstable from trump? He incited terrorists to storm the Capitol knowing you were there. The crowd was chanting to hang you due to 45's words against you!! More unstable? When you are kidnapped by his terrorists? When you get hurt? When someone else gets hurt?,Twitter for Android,280,en,0,0,False,2664,2416,21,27685,157032,0,0,10,False,10,'no verdict'
1645,2021-02-27T19:13:51Z,West Virginia,@19thnews Those women got brainwashed and conned by a man like others in their lives. They've probably been abused and controlled by men just like presidential candidate and think its normal.,Twitter for Android,164,en,3,0,False,3127,4609,8,36468,14739,0,1,9,False,8,False
1646,2020-10-06T18:15:34Z,North Carolina,@jimoutofbennies @shriekingghost Dr Spaceman is on trump’s medical team with Dr Nick https://t.co/uE99cbiUUG,Twitter for iPhone,51,en,2,0,False,2884,5003,18,24776,226621,0,0,2,No verdict,3,'false'
1647,2021-04-27T23:53:57Z,Florida,@citizen_math the new education curriculum established by presidential candidate is calling for the elimination of any advanced placement classes in all curriculum he's calling for math to be taught at a level to meet all students equity needs therefore if you're Dumb all students should be,Twitter for Android,278,en,0,0,False,0,7,0,359,3,1,0,8,False,10,False
1648,2021-03-07T23:20:46Z,Georgia,presidential candidate's 'communication skills' on show in recent address https://t.co/kyNvugq79u via @YouTube This guy got 80 million votes? Don’t think so. Scary to think POTUS hash dementia and is in the WH. Who really running this shit show?,Twitter Web App,232,en,0,0,False,12,82,0,1,0,1,0,8,False,8,'false'
1649,2020-10-18T08:42:03Z,Texas,WOW! Crooked presidential candidate to Go into Hiding Starting Monday Until Debate on Thursday Night -- in the Final Week Before Election! https://t.co/PXV1WU1KTN via @gatewaypundit,Twitter for iPhone,168,en,0,0,False,5500,5390,91,119768,41975,1,0,8,false,3,'false'
1650,2020-08-26T02:36:42Z,Arizona,"Pompeo just quoted Eisenhower: “For all that we cherish &amp; justly desire, for ourselves or for our children, the securing of peace is the first requisite.” Ike's speech was about the benefits of foreign aid, something presidential candidate has repeatedly tried to cut.  https://t.co/Uy2oFgxNXg https://t.co/AucZ2kF0l0",Twitter for Android,280,en,0,0,False,3848,1598,1,2976,10165,0,1,2,True,2,True
1651,2021-03-19T00:46:51Z,Wyoming,"@PrinceAliToYou As others have said, a swastika. And tRump used it at specific times on twitter to call upon help—always when he was in trouble.",Twitter Web App,128,en,0,0,False,406,1011,10,8654,13852,0,0,2,True,7,no verdict
1652,2020-11-10T19:04:32Z,Oregon,@realDonaldTrump @MariaBartiromo presidential candidate you lost the election.,Twitter for iPhone,28,en,0,0,False,136,440,1,407,464,0,1,8,'true',7,'true'
1653,2021-04-21T21:44:31Z,Texas,@BCOOL333 How much was kicked back to presidential candidate &amp; his cronies? I’m guessing 60%,Twitter for iPhone,69,en,41,3,False,7418,5047,6,11982,27244,0,1,8,'no verdict',7,no verdict
1654,2020-08-22T18:59:57Z,Mississippi,presidential candidate’s Convention Endorsers Also Endorsed Fidel Castro  https://t.co/eww0yR7RGL,Twitter for Android,80,en,0,0,False,158,144,5,32170,21622,1,0,3,false,1,no verdict
1655,2020-08-29T14:45:22Z,Texas,@JoeBiden You and presidential candidate are both terrible for this Nation. Choice between the worst of the worst. Time for 3rd party,Twitter for iPhone,106,en,0,0,False,160,332,1,5869,15357,0,1,7,No verdict,8,'no verdict'
1656,2020-08-14T18:15:59Z,Ohio,presidential candidate is deadass trying to abolish the USPS to coltrol the election rather than abolishing the police and saving American lives,Twitter for iPhone,127,en,2,0,False,291,238,0,5009,22177,0,1,8,False,8,False
1657,2021-04-23T22:31:45Z,Ohio,"hah! ""a below-average number of people with college degrees: 15 percent, versus a national average of nearly 40 percent. All of those metrics suggest a strong Republican lean.""
West Va.'s 3rd District Is not a Simple 'presidential candidate Country' Race - The Daily Yonder https://t.co/itJL1dZOTD",Twitter Web App,280,en,0,0,False,115,295,1,9723,6846,0,1,3,'true',3,'true'
1658,2020-10-24T05:27:40Z,Wisconsin,@jakecoco Did you make sure it still said presidential candidate before you submitted? I heard some of the electronic ballot machines were switching votes!! I hope people pay attention!! #voterfraud #,Twitter for Android,173,en,1,0,False,356,406,18,8960,5415,0,1,7,False,3,no verdict
1659,2021-01-24T11:34:02Z,New Hampshire,@donnaimamTX Imagine thinking that would accomplish anything at all. presidential candidate would just face fired Birx if she did that. Remember how he almost fired fauci over much less?,Twitter for iPhone,156,en,1,0,False,356,2605,1,9661,18485,0,1,7,'no verdict',7,'No verdict'
1660,2020-09-29T11:07:33Z,New York,@MeidasTouch Wow presidential candidate didn’t know that Lindsey Graham is a Senator not a Representative. presidential candidate would never pass a Constitutional simple basic test given to immigrants.,Twitter for iPhone,155,en,0,0,False,25,21,0,3384,1302,0,1,7,False,4,false
1661,2020-10-31T08:39:39Z,Montana,"@ScottAdamsSays So presidential candidate is smart, has good intuition, and will win. Got it.",Twitter for iPhone,60,en,2,0,False,362,624,14,28425,28891,0,1,2,No verdict,2,'no verdict'
1662,2020-09-24T12:06:27Z,Michigan,@BlazeOfTruth @nypost Is this colluding with foreign countries how the presidential candidate family became wealthy with so many mansions and private island?,Twitter Web App,118,en,1,0,False,8916,9524,74,122266,199894,1,0,8,False,7,False
1663,2021-01-22T09:47:19Z,Georgia,@RepMattGaetz Do you cradle presidential candidate's balls while you're polishing his knob or do you just go right in with no hands?,Twitter for iPhone,101,en,0,0,False,54,533,0,765,2309,0,1,10,False,10,no verdict
1664,2020-08-23T11:08:58Z,Texas,@SpeakerPelosi @USPS TRUMP/PENCE 2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸TRUMP/PENCE 2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸TRUMP/PENCE 2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸MAKE AMERICA STRONG AGAIN 🇺🇸🇺🇸,Twitter Web App,272,en,0,0,False,0,13,0,16,76,0,0,7,No verdict,1,'no verdict'
1665,2020-11-04T20:58:34Z,Ohio,This is the best possible outcome of the election - a presidential candidate presidency with a Republican Senate majority. Say goodbye to everything toxic that presidential candidate brought to the table. Say goodbye to the progressive wishlist and pledges to destroy institutional norms.,Twitter for iPhone,254,en,0,0,False,34,120,0,757,12262,1,1,3,No verdict,6,'no verdict'
1666,2021-01-31T17:49:50Z,Florida,@altNOAA Hunter presidential candidate created Covid to keep the lizard overlords happy,Twitter for iPhone,61,en,1,0,False,65,519,0,5606,5309,1,0,10,False,10,False
1667,2021-04-28T07:02:46Z,New Mexico,NEED I SAY MORE!!!! - presidential candidate’s first 100 days were sheer craziness. presidential candidate’s are sheer competence. https://t.co/VJE1gkZcu1,Twitter Web App,120,en,11,5,False,4834,5189,6,10930,4690,1,1,8,'no verdict',7,'false'
1668,2020-08-27T10:44:41Z,Utah,@haroldmchasen @ShaunExotic @RitaPanahi In the twin cities it’s nothing but biden supporters. Not enough rural people to swing it.,Twitter for iPhone,90,en,0,0,False,21,100,0,1030,1801,0,0,3,'no verdict',5,'no verdict'
